"","latitude","longitude","yearcollected","monthcollected","daycollected","sname","depth","depthprecision","bottomdepth","collectioncode","collector","minimumdepth","maximumdepth","fieldnumber","observedindividualcount"
"210",42.6,-64.46667,1979,3,11,"Sebastes",150.5,3.5,283,"SPRING","HAM",147,154,"HAM1979013-45",20
"211",43.78333,-61.7,1980,3,18,"Amblyraja radiata",38,0,66,"SPRING","HAM",38,38,"HAM1980034-3",6
"212",42.95,-64.16667,1971,7,8,"Myoxocephalus octodecemspinosus",53,1,100,"SUMMER","ATC",52,54,"ATC1971188-45",1
"213",45.91667,-59.6,1972,7,16,"Zoarces americanus",35.5,0.5,50,"SUMMER","ATC",35,36,"ATC1972201-68",1
"214",44.9,-65.75,1980,10,7,"Urophycis tenuis",48,1,85,"FALL","HAM",47,49,"HAM1980042-54",9
"215",43,-64.96667,1980,7,12,"Urophycis tenuis",63,5,94,"COMPARE","HAM",58,68,"HAM1980037-36",3
"216",43.6,-62.11667,1979,11,1,"Pollachius virens",54,1,100,"FALL","HAM",53,55,"HAM1979027-9",1
"217",43.66667,-59.53333,1980,7,20,"Myoxocephalus octodecemspinosus",148.5,3.5,278,"COMPARE","HAM",145,152,"HAM1980038-23",3
"218",43.11667,-63.28333,1980,10,2,"Melanogrammus aeglefinus",82.5,0.5,148,"FALL","HAM",82,83,"HAM1980042-12",500
"219",44.38333,-66.8,1972,6,30,"Gadus morhua",73.5,6.5,139,"SUMMER","ATC",67,80,"ATC1972200-55",24
"220",44.1,-60.63333,1978,11,21,"Pseudopleuronectes americanus",26.5,0.5,43,"FALL","HAM",26,27,"HAM1978009-32",1
"221",42.46667,-65.9,1979,7,12,"Argentina silus",79.5,3.5,139,"COMPARE","HAM",76,83,"HAM1979020-45",43
"222",43.06667,-64.65,1980,10,3,"Gadus morhua",50.5,0.5,89,"FALL","HAM",50,51,"HAM1980042-23",5
"223",42.96667,-61.91667,1980,3,18,"Merluccius bilinearis",192.5,8.5,348,"SPRING","HAM",184,201,"HAM1980034-8",54
"224",44.28333,-59.15,1973,7,29,"Zoarces americanus",125,5,202,"SUMMER","ATC",120,130,"ATC1973213-42",1
"225",43.41667,-64.53333,1974,7,14,"Melanogrammus aeglefinus",50.5,1.5,96,"SUMMER","ATC",49,52,"ATC1974225-41",32
"226",43.23333,-67.36667,1976,7,15,"Glyptocephalus cynoglossus",97.5,1.5,200,"SUMMER","ATC",96,99,"ATC1976250-20",8
"227",44.93333,-57.66667,1974,7,31,"Hippoglossoides platessoides",22.5,0.5,46,"SUMMER","ATC",22,23,"ATC1974226-63",4
"228",46.33333,-59.83333,1974,8,2,"Gadus morhua",32,2,58,"SUMMER","ATC",30,34,"ATC1974226-79",7
"229",43.93333,-64.15,1976,7,19,"Scomber scombrus",85,0,156,"SUMMER","ATC",85,85,"ATC1976250-52",1
"230",45.35,-58,1972,7,17,"Urophycis tenuis",123.5,7.5,227,"SUMMER","ATC",116,131,"ATC1972201-78",1
"231",44.71667,-60.61667,1980,7,26,"Hemitripterus americanus",29.5,1.5,42,"COMPARE","HAM",28,31,"HAM1980038-76",2
"232",43.81667,-64.3,1972,6,26,"Amblyraja radiata",83.5,2.5,148,"SUMMER","ATC",81,86,"ATC1972200-23",2
"233",44.31667,-61.76667,1976,7,28,"Amblyraja radiata",82.5,6.5,124,"SUMMER","ATC",76,89,"ATC1976251-19",1
"234",44.25,-59.65,1979,7,22,"Gadus morhua",113,3,185,"SUMMER","ATC",110,116,"ATC1979293-29",4
"235",46.46667,-59.45,1979,7,27,"Melanogrammus aeglefinus",76,2,122,"SUMMER","ATC",74,78,"ATC1979293-67",2
"236",43.36667,-60.91667,1978,11,20,"Hippoglossoides platessoides",61,2,123,"FALL","HAM",59,63,"HAM1978009-22",20
"237",42.91667,-64.71667,1976,7,17,"Melanogrammus aeglefinus",45,1,91,"SUMMER","ATC",44,46,"ATC1976250-39",70
"238",43.98333,-61.25,1976,7,31,"Myoxocephalus octodecemspinosus",34.5,1.5,66,"SUMMER","ATC",33,36,"ATC1976251-36",2
"239",45.11667,-65.58333,1975,7,16,"Hippoglossus hippoglossus",39.5,2.5,63,"SUMMER","ATC",37,42,"ATC1975236-7",3
"240",44.9,-65.65,1972,7,1,"Myoxocephalus octodecemspinosus",46,1,69,"SUMMER","ATC",45,47,"ATC1972200-59",20
"241",42.38333,-66.96667,1978,7,12,"Glyptocephalus cynoglossus",184,0,345,"SUMMER","ATC",184,184,"ATC1978279-28",1
"242",46.48333,-59.5,1976,8,5,"Anarhichas lupus",55,10,118,"SUMMER","ATC",45,65,"ATC1976251-75",9
"243",43.66667,-63.63333,1979,7,7,"Hippoglossoides platessoides",119,0,220,"SUMMER","ATC",119,119,"ATC1979292-5",6
"244",43.9,-63.25,1972,6,23,"Argentina silus",73.5,2.5,132,"SUMMER","ATC",71,76,"ATC1972200-2",2
"245",45.76667,-58.01667,1976,8,4,"Sebastes",174.5,1.5,343,"SUMMER","ATC",173,176,"ATC1976251-70",192
"246",44.21667,-66.48333,1972,6,30,"Amblyraja radiata",52.5,3.5,94,"SUMMER","ATC",49,56,"ATC1972200-54",1
"247",44.51667,-57.2,1977,7,25,"Hippoglossoides platessoides",145,10,331,"SUMMER","ATC",135,155,"ATC1977266-18",16
"248",43.63333,-63,1973,7,20,"Pollachius virens",132,2,228,"SUMMER","ATC",130,134,"ATC1973212-68",1
"249",43.4,-64.55,1973,7,18,"Squalus acanthias",47.5,1.5,89,"SUMMER","ATC",46,49,"ATC1973212-54",1
"250",43.46667,-60.58333,1973,7,27,"Limanda ferruginea",62.5,1.5,105,"SUMMER","ATC",61,64,"ATC1973213-28",8
"251",42.71667,-67.61667,1979,7,11,"Pollachius virens",108,1,191,"COMPARE","HAM",107,109,"HAM1979020-37",9
"252",44.35,-63.66667,1979,7,6,"Lophius americanus",60.5,1.5,107,"COMPARE","HAM",59,62,"HAM1979020-1",1
"253",43.66667,-59.53333,1980,7,20,"Urophycis tenuis",148.5,3.5,278,"COMPARE","HAM",145,152,"HAM1980038-23",2
"254",44.11667,-60.45,1979,7,20,"Hippoglossoides platessoides",34.5,0.5,52,"SUMMER","ATC",34,35,"ATC1979293-13",5
"255",44.35,-62.15,1980,7,26,"Urophycis tenuis",133.5,9.5,195,"COMPARE","HAM",124,143,"HAM1980038-80",24
"256",46.11667,-58.58333,1980,7,24,"Lycodes",175.5,0.5,287,"COMPARE","HAM",175,176,"HAM1980038-68",8
"257",44.9,-60.91667,1980,10,24,"Merluccius bilinearis",106,0,195,"FALL","HAM",106,106,"HAM1980043-73",947
"258",45,-66.31667,1979,3,8,"Amblyraja radiata",45,4,100,"SPRING","HAM",41,49,"HAM1979013-23",5
"259",43.11667,-62.51667,1978,11,16,"Melanogrammus aeglefinus",57,4,107,"FALL","HAM",53,61,"HAM1978009-9",530
"260",44.43333,-60.71667,1978,12,3,"Amblyraja radiata",35,0,64,"FALL","HAM",35,35,"HAM1978010-12",5
"261",45.18333,-65.41667,1979,3,8,"Gadus morhua",36.5,2.5,63,"SPRING","HAM",34,39,"HAM1979013-19",3
"262",43.75,-61.36667,1980,10,17,"Amblyraja radiata",25,1,47,"FALL","HAM",24,26,"HAM1980043-5",3
"263",42.78333,-64.13333,1979,7,13,"Urophycis tenuis",82,0,234,"COMPARE","HAM",82,82,"HAM1979020-53",1
"264",42.91667,-62.75,1979,7,13,"Brosme brosme",63,1,102,"COMPARE","HAM",62,64,"HAM1979020-60",8
"265",45.2,-65.76667,1980,7,10,"Leucoraja ocellata",32,1,54,"COMPARE","HAM",31,33,"HAM1980037-16",15
"266",46.46667,-60.25,1980,10,23,"Triglops murrayi",43.5,1.5,72,"FALL","HAM",42,45,"HAM1980043-65",2
"267",44.76667,-66.61667,1979,11,8,"Glyptocephalus cynoglossus",68.5,3.5,124,"FALL","HAM",65,72,"HAM1979027-71",10
"268",43,-64.96667,1980,7,12,"Gadus morhua",63,5,94,"COMPARE","HAM",58,68,"HAM1980037-36",12
"269",42.46667,-67.33333,1970,7,10,"Malacoraja senta",188,1,333,"SUMMER","ATC",187,189,"ATC1970175-21",1
"270",45.78333,-58.96667,1978,12,1,"Sebastes",122,6,240,"FALL","HAM",116,128,"HAM1978010-2",80
"271",44.13333,-62.26667,1977,7,20,"Glyptocephalus cynoglossus",89,1,152,"SUMMER","ATC",88,90,"ATC1977265-89",2
"272",45.35,-58,1976,8,3,"Illex illecebrosus",88.5,17.5,227,"SUMMER","ATC",71,106,"ATC1976251-61",945
"273",42.88333,-64.96667,1975,7,20,"Lophius americanus",50.5,0.5,96,"SUMMER","ATC",50,51,"ATC1975236-36",1
"274",44.71667,-66.1,1980,7,9,"Hippoglossoides platessoides",54.5,0.5,98,"SUMMER","ATC",54,55,"ATC1980306-15",1
"275",42.46667,-65.9,1979,7,12,"Urophycis chuss",79.5,3.5,139,"COMPARE","HAM",76,83,"HAM1979020-45",3
"276",42.81667,-63.36667,1979,11,3,"Myctophidae",192,6,346,"FALL","HAM",186,198,"HAM1979027-34",1
"277",44.13333,-61.05,1977,7,18,"Limanda ferruginea",33,1,58,"SUMMER","ATC",32,34,"ATC1977265-77",43
"278",46.75,-59.85,1978,7,31,"Gadus morhua",56,4,79,"SUMMER","ATC",52,60,"ATC1978280-62",82
"279",44.05,-67.13333,1978,7,10,"Melanogrammus aeglefinus",75,5,158,"SUMMER","ATC",70,80,"ATC1978279-13",10
"280",43.3,-61.81667,1978,7,16,"Gadus morhua",49,1,40,"SUMMER","ATC",48,50,"ATC1978279-56",40
"281",43.3,-61.81667,1978,7,16,"Anarhichas lupus",49,1,40,"SUMMER","ATC",48,50,"ATC1978279-56",1
"282",42.78333,-64.13333,1979,7,13,"Hippoglossus hippoglossus",82,0,234,"COMPARE","HAM",82,82,"HAM1979020-53",1
"283",46.43333,-60.1,1980,7,25,"Triglops murrayi",39,3,60,"SUMMER","ATC",36,42,"ATC1980307-74",1
"284",46.5,-59.51667,1979,10,24,"Zoarces americanus",44,0,96,"FALL","HAM",44,44,"HAM1979026-61",3
"285",43.9,-63.26667,1976,7,20,"Amblyraja radiata",74,1,130,"SUMMER","ATC",73,75,"ATC1976250-55",1
"286",45.28333,-65.08333,1980,7,9,"Ammodytes dubius",28,2,61,"SUMMER","ATC",26,30,"ATC1980306-18",3
"287",43.65,-59.3,1970,7,23,"Phycis chesteri",127,8,684,"SUMMER","ATC",119,135,"ATC1970176-28",148
"288",44.86667,-58.28333,1974,7,29,"Hippoglossoides platessoides",41.5,0.5,81,"SUMMER","ATC",41,42,"ATC1974226-49",216
"289",43.41667,-62.31667,1971,7,13,"Illex illecebrosus",48,1,87,"SUMMER","ATC",47,49,"ATC1971189-7",3
"290",43.91667,-67.15,1974,7,11,"Sebastes",77.5,1.5,165,"SUMMER","ATC",76,79,"ATC1974225-16",76
"291",43.4,-62.71667,1974,7,18,"Lophius americanus",52.5,0.5,93,"SUMMER","ATC",52,53,"ATC1974225-74",2
"292",43.53333,-64.56667,1977,7,15,"Gadus morhua",71,1,103,"SUMMER","ATC",70,72,"ATC1977265-45",6
"293",42.31667,-65.25,1973,7,16,"Hippoglossus hippoglossus",66.5,1.5,126,"SUMMER","ATC",65,68,"ATC1973212-43",1
"294",43.4,-64.71667,1971,7,6,"Melanogrammus aeglefinus",34.5,0.5,66,"SUMMER","ATC",34,35,"ATC1971188-35",6
"295",43.01667,-65.55,1975,7,19,"Malacoraja senta",61.5,2.5,119,"SUMMER","ATC",59,64,"ATC1975236-28",6
"296",44.28333,-59.15,1973,7,29,"Melanogrammus aeglefinus",125,5,202,"SUMMER","ATC",120,130,"ATC1973213-42",2
"297",42.31667,-65.25,1973,7,16,"Leucoraja ocellata",66.5,1.5,126,"SUMMER","ATC",65,68,"ATC1973212-43",1
"298",43.4,-61.58333,1970,7,15,"Hippoglossoides platessoides",44,1,15,"SUMMER","ATC",43,45,"ATC1970175-59",97
"299",46.75,-59.85,1978,7,31,"Amblyraja radiata",56,4,79,"SUMMER","ATC",52,60,"ATC1978280-62",3
"300",42.93333,-62.3,1974,7,16,"Illex illecebrosus",156.5,4.5,371,"SUMMER","ATC",152,161,"ATC1974225-57",163
"301",44.93333,-66.53333,1975,7,15,"Hemitripterus americanus",44.5,1.5,84,"SUMMER","ATC",43,46,"ATC1975236-2",1
"302",43.78333,-60.8,1978,7,25,"Scophthalmus aquosus",19,1,49,"SUMMER","ATC",18,20,"ATC1978280-11",2
"303",44.1,-58.86667,1979,7,24,"Malacoraja senta",58,0,110,"SUMMER","ATC",58,58,"ATC1979293-40",2
"304",46.48333,-59.5,1976,8,5,"Illex illecebrosus",55,10,118,"SUMMER","ATC",45,65,"ATC1976251-75",53
"305",45.65,-58.6,1972,7,17,"Limanda ferruginea",50.5,0.5,163,"SUMMER","ATC",50,51,"ATC1972201-74",2
"306",43.66667,-63.63333,1979,7,7,"Argentina silus",119,0,220,"SUMMER","ATC",119,119,"ATC1979292-5",25
"307",45.23333,-59.66667,1973,8,1,"Gadus morhua",47.5,2.5,89,"SUMMER","ATC",45,50,"ATC1973213-65",4
"308",43.13333,-61.46667,1974,7,16,"Amblyraja radiata",146.5,4.5,508,"SUMMER","ATC",142,151,"ATC1974225-58",1
"309",45,-66.31667,1979,3,8,"Hemitripterus americanus",45,4,100,"SPRING","HAM",41,49,"HAM1979013-23",1
"310",42.96667,-61.96667,1976,7,27,"Phycis chesteri",128.5,2.5,377,"SUMMER","ATC",126,131,"ATC1976251-3",2
"311",44.43333,-60.71667,1978,12,3,"Illex illecebrosus",35,0,64,"FALL","HAM",35,35,"HAM1978010-12",1
"312",43.23333,-61.78333,1977,7,17,"Lophius americanus",46.5,1.5,35,"SUMMER","ATC",45,48,"ATC1977265-62",6
"313",45.55,-57.91667,1980,10,21,"Sebastes",158,2,228,"FALL","HAM",156,160,"HAM1980043-55",59
"314",45.76667,-58.01667,1976,8,4,"Glyptocephalus cynoglossus",174.5,1.5,343,"SUMMER","ATC",173,176,"ATC1976251-70",13
"315",47.66667,-60.56667,1971,7,22,"Triglops murrayi",60,0,108,"SUMMER","ATC",60,60,"ATC1971189-69",6
"316",44.8,-66.41667,1979,3,8,"Squalus acanthias",89,3,148,"SPRING","HAM",86,92,"HAM1979013-24",1
"317",44.41667,-66.65,1973,7,11,"Brosme brosme",104.5,4.5,184,"SUMMER","ATC",100,109,"ATC1973212-15",1
"318",43.93333,-58.61667,1970,7,24,"Myoxocephalus octodecemspinosus",172.5,4.5,1044,"SUMMER","ATC",168,177,"ATC1970176-35",2
"319",44.65,-60.25,1971,7,16,"Melanogrammus aeglefinus",70.5,9.5,161,"SUMMER","ATC",61,80,"ATC1971189-36",7
"320",44.46667,-59.26667,1970,7,25,"Gadus morhua",32,0,80,"SUMMER","ATC",32,32,"ATC1970176-38",16
"321",43.73333,-59.25,1980,10,18,"Hippoglossoides platessoides",66,0,138,"FALL","HAM",66,66,"HAM1980043-16",67
"322",44.21667,-60.05,1980,10,18,"Myoxocephalus octodecemspinosus",55,1,162,"FALL","HAM",54,56,"HAM1980043-23",2
"323",44.43333,-60.6,1979,7,20,"Gadus morhua",24,0,49,"SUMMER","ATC",24,24,"ATC1979293-14",14
"324",44.36667,-59.48333,1980,10,19,"Pollachius virens",109,7,182,"FALL","HAM",102,116,"HAM1980043-31",1
"325",43.75,-66.41667,1980,7,8,"Sebastes",35.5,2.5,86,"COMPARE","HAM",33,38,"HAM1980037-8",3
"326",47.85,-60.61667,1971,7,22,"Glyptocephalus cynoglossus",181,3,295,"SUMMER","ATC",178,184,"ATC1971189-68",61
"327",43.76667,-62.93333,1972,6,23,"Argentina silus",137,2,254,"SUMMER","ATC",135,139,"ATC1972200-3",7
"328",44.13333,-59.53333,1972,7,12,"Hippoglossoides platessoides",40.5,0.5,55,"SUMMER","ATC",40,41,"ATC1972201-46",7
"329",44.56667,-66.1,1975,7,16,"Urophycis tenuis",47,5,58,"SUMMER","ATC",42,52,"ATC1975236-12",3
"330",44.85,-59.96667,1974,7,28,"Glyptocephalus cynoglossus",107.5,1.5,199,"SUMMER","ATC",106,109,"ATC1974226-35",2
"331",45.33333,-65.26667,1979,7,9,"Urophycis chuss",25,1,57,"COMPARE","HAM",24,26,"HAM1979020-25",1
"332",44.93333,-57.66667,1974,7,31,"Amblyraja radiata",22.5,0.5,46,"SUMMER","ATC",22,23,"ATC1974226-63",46
"333",42.38333,-66.96667,1978,7,12,"Urophycis tenuis",184,0,345,"SUMMER","ATC",184,184,"ATC1978279-28",2
"334",44.11667,-58.43333,1973,7,28,"Phycis chesteri",117.5,7.5,210,"SUMMER","ATC",110,125,"ATC1973213-39",36
"335",43.76667,-63.98333,1970,7,13,"Urophycis tenuis",129.5,4.5,229,"SUMMER","ATC",125,134,"ATC1970175-44",2
"336",44.08333,-60.63333,1974,7,24,"Ammodytes dubius",24,0,49,"SUMMER","ATC",24,24,"ATC1974226-11",1
"337",43.66667,-59.8,1973,7,27,"Glyptocephalus cynoglossus",45.5,0.5,104,"SUMMER","ATC",45,46,"ATC1973213-32",1
"338",44.65,-60.25,1971,7,16,"Hippoglossoides platessoides",70.5,9.5,161,"SUMMER","ATC",61,80,"ATC1971189-36",52
"339",43.41667,-60.53333,1979,7,20,"Zoarces americanus",111,5,312,"SUMMER","ATC",106,116,"ATC1979293-8",2
"340",46.75,-59.85,1978,7,31,"Illex illecebrosus",56,4,79,"SUMMER","ATC",52,60,"ATC1978280-62",242
"341",45.01667,-58.51667,1978,7,28,"Anarhichas lupus",50,2,122,"SUMMER","ATC",48,52,"ATC1978280-36",1
"342",45.21667,-57.85,1975,8,4,"Hippoglossoides platessoides",73,22,109,"SUMMER","ATC",51,95,"ATC1975237-58",60
"343",44.45,-61.9,1976,7,28,"Zoarces americanus",89.5,1.5,161,"SUMMER","ATC",88,91,"ATC1976251-18",1
"344",42.51667,-65,1979,7,12,"Merluccius bilinearis",61.5,0.5,116,"SUMMER","ATC",61,62,"ATC1979292-52",1
"345",45.11667,-66.01667,1977,7,9,"Urophycis tenuis",40,0,77,"SUMMER","ATC",40,40,"ATC1977265-4",3
"346",43.88333,-66.83333,1980,7,9,"Squalus acanthias",76,4,123,"SUMMER","ATC",72,80,"ATC1980306-10",1
"347",43.61667,-59.83333,1973,7,27,"Illex illecebrosus",83,2,158,"SUMMER","ATC",81,85,"ATC1973213-31",44
"348",44.15,-60.1,1975,7,31,"Illex illecebrosus",60.5,3.5,70,"SUMMER","ATC",57,64,"ATC1975237-21",1177
"349",43.93333,-64.15,1976,7,19,"Melanogrammus aeglefinus",85,0,156,"SUMMER","ATC",85,85,"ATC1976250-52",1
"350",45.03333,-66.03333,1976,7,13,"Hemitripterus americanus",49,1,97,"SUMMER","ATC",48,50,"ATC1976250-4",10
"351",43.56667,-62.28333,1979,7,15,"Glyptocephalus cynoglossus",51,1,99,"SUMMER","ATC",50,52,"ATC1979292-74",2
"352",42.61667,-67.1,1976,7,15,"Argentina silus",153.5,2.5,289,"SUMMER","ATC",151,156,"ATC1976250-25",6
"353",43.7,-61.51667,1978,12,6,"Hemitripterus americanus",30,2,54,"FALL","HAM",28,32,"HAM1978010-23",1
"354",44.85,-58,1972,7,11,"Myoxocephalus octodecemspinosus",34,1,63,"SUMMER","ATC",33,35,"ATC1972201-37",6
"355",43.48333,-67.2,1979,11,6,"Glyptocephalus cynoglossus",118.5,0.5,204,"FALL","HAM",118,119,"HAM1979027-61",4
"356",44.45,-61.9,1976,7,28,"Sebastes",89.5,1.5,161,"SUMMER","ATC",88,91,"ATC1976251-18",1
"357",43.31667,-65.21667,1970,7,12,"Gadus morhua",79,3,141,"SUMMER","ATC",76,82,"ATC1970175-38",167
"358",43.33333,-63.16667,1970,7,13,"Urophycis tenuis",83.5,1.5,144,"SUMMER","ATC",82,85,"ATC1970175-51",4
"359",43.6,-60.66667,1978,7,25,"Merluccius bilinearis",36.5,0.5,58,"SUMMER","ATC",36,37,"ATC1978280-13",2
"360",44.18333,-61.13333,1970,7,21,"Lophius americanus",43.5,0.5,71,"SUMMER","ATC",43,44,"ATC1970176-7",2
"361",44.78333,-66.41667,1973,7,11,"Zoarces americanus",85,0,140,"SUMMER","ATC",85,85,"ATC1973212-13",8
"362",44.3,-59.26667,1977,7,26,"Limanda ferruginea",70,15,146,"SUMMER","ATC",55,85,"ATC1977266-26",1
"363",44.28333,-58.13333,1980,10,20,"Glyptocephalus cynoglossus",56,4,121,"FALL","HAM",52,60,"HAM1980043-41",2
"364",43.73333,-62.08333,1971,7,12,"Glyptocephalus cynoglossus",58,1,92,"SUMMER","ATC",57,59,"ATC1971189-5",1
"365",45.33333,-65.26667,1979,7,9,"Squalus acanthias",25,1,57,"COMPARE","HAM",24,26,"HAM1979020-25",17
"366",44.26667,-59.13333,1980,10,20,"Gadus morhua",137,1,200,"FALL","HAM",136,138,"HAM1980043-35",2
"367",44.6,-59.4,1979,7,24,"Malacoraja senta",30,2,55,"SUMMER","ATC",28,32,"ATC1979293-44",1
"368",45.6,-60.06667,1980,10,23,"Hippoglossoides platessoides",89,1,169,"FALL","HAM",88,90,"HAM1980043-70",146
"369",45.18333,-65.41667,1979,3,8,"Clupea harengus",36.5,2.5,63,"SPRING","HAM",34,39,"HAM1979013-19",2
"370",43.03333,-62.38333,1978,12,6,"Illex illecebrosus",65.5,3.5,133,"FALL","HAM",62,69,"HAM1978010-29",12
"371",42.53333,-65.85,1979,3,10,"Myoxocephalus octodecemspinosus",48.5,0.5,90,"SPRING","HAM",48,49,"HAM1979013-40",29
"372",44.21667,-61.18333,1979,3,27,"Leucoraja ocellata",46,2,75,"SPRING","HAM",44,48,"HAM1979014-58",2
"373",43.86667,-63.31667,1979,3,5,"Anarhichas lupus",70.5,0.5,127,"SPRING","HAM",70,71,"HAM1979013-3",1
"374",44.01667,-61.28333,1979,10,16,"Gadus morhua",39.5,2.5,70,"FALL","HAM",37,42,"HAM1979026-4",29
"375",43,-64.96667,1980,7,12,"Limanda ferruginea",63,5,94,"COMPARE","HAM",58,68,"HAM1980037-36",2
"376",44.1,-58.8,1979,10,21,"Illex illecebrosus",56,2,106,"FALL","HAM",54,58,"HAM1979026-36",114
"377",42.63333,-65.86667,1980,3,24,"Squalus acanthias",48,0,88,"SPRING","HAM",48,48,"HAM1980034-37",2
"378",45.11667,-66.01667,1977,7,9,"Alosa pseudoharengus",40,0,77,"SUMMER","ATC",40,40,"ATC1977265-4",1
"379",43.88333,-66.81667,1980,7,9,"Gadus morhua",63.5,2.5,120,"COMPARE","HAM",61,66,"HAM1980037-9",9
"380",42.33333,-66.93333,1977,7,12,"Malacoraja senta",164,1,313,"SUMMER","ATC",163,165,"ATC1977265-25",5
"381",43.93333,-63.98333,1978,7,18,"Merluccius bilinearis",90.5,2.5,162,"SUMMER","ATC",88,93,"ATC1978279-79",44
"382",44.23333,-59.6,1972,7,11,"Merluccius bilinearis",120.5,1.5,173,"SUMMER","ATC",119,122,"ATC1972201-44",1
"383",44.3,-61.01667,1976,7,31,"Anarhichas lupus",35,0,63,"SUMMER","ATC",35,35,"ATC1976251-34",1
"384",42.81667,-63.11667,1972,6,24,"Brosme brosme",143.5,17.5,494,"SUMMER","ATC",126,161,"ATC1972200-13",3
"385",43.63333,-59.85,1977,7,24,"Amblyraja radiata",68.5,2.5,130,"SUMMER","ATC",66,71,"ATC1977266-7",4
"386",43.81667,-64.3,1972,6,26,"Glyptocephalus cynoglossus",83.5,2.5,148,"SUMMER","ATC",81,86,"ATC1972200-23",18
"387",42.38333,-67.46667,1979,7,11,"Sebastes",171,3,311,"SUMMER","ATC",168,174,"ATC1979292-39",9
"388",44.31667,-62.76667,1978,12,7,"Gadus morhua",95,1,181,"FALL","HAM",94,96,"HAM1978010-35",4
"389",45.18333,-58.38333,1973,7,31,"Gadus morhua",75,7,152,"SUMMER","ATC",68,82,"ATC1973213-61",8
"390",44.11667,-58.43333,1973,7,28,"Illex illecebrosus",117.5,7.5,210,"SUMMER","ATC",110,125,"ATC1973213-39",14
"391",44.48333,-66.48333,1980,10,7,"Melanogrammus aeglefinus",107.5,1.5,194,"FALL","HAM",106,109,"HAM1980042-58",5
"392",47.66667,-60.56667,1971,7,22,"Anarhichas lupus",60,0,108,"SUMMER","ATC",60,60,"ATC1971189-69",1
"393",44.35,-61,1980,7,21,"Merluccius albidus",65,5,94,"SUMMER","ATC",60,70,"ATC1980307-33",1
"394",43.33333,-65.13333,1979,3,6,"Urophycis tenuis",84.5,1.5,155,"SPRING","HAM",83,86,"HAM1979013-8",8
"395",44.1,-60.63333,1978,11,21,"Myoxocephalus octodecemspinosus",26.5,0.5,43,"FALL","HAM",26,27,"HAM1978009-32",142
"396",42.46667,-65.81667,1979,7,12,"Illex illecebrosus",58,2,104,"SUMMER","ATC",56,60,"ATC1979292-47",9
"397",44.33333,-60.76667,1978,7,25,"Pollachius virens",65,9,118,"SUMMER","ATC",56,74,"ATC1978280-8",1
"398",43.01667,-61.71667,1976,7,27,"Zoarces americanus",121,1,325,"SUMMER","ATC",120,122,"ATC1976251-4",1
"399",43.66667,-62.55,1980,3,19,"Malacoraja senta",43,2,80,"SPRING","HAM",41,45,"HAM1980034-13",1
"400",43.31667,-61.36667,1978,7,16,"Glyptocephalus cynoglossus",40.5,1.5,32,"SUMMER","ATC",39,42,"ATC1978279-58",1
"401",43.51667,-60.25,1980,7,19,"Limanda ferruginea",57.5,2.5,114,"COMPARE","HAM",55,60,"HAM1980038-21",96
"402",43.78333,-60.8,1978,7,25,"Gadus morhua",19,1,49,"SUMMER","ATC",18,20,"ATC1978280-11",42
"403",42.46667,-65.48333,1980,10,4,"Hippoglossus hippoglossus",53.5,0.5,99,"FALL","HAM",53,54,"HAM1980042-33",5
"404",43.33333,-62.41667,1979,11,2,"Myoxocephalus octodecemspinosus",49.5,0.5,93,"FALL","HAM",49,50,"HAM1979027-21",1
"405",46.51667,-59.21667,1978,7,31,"Myxine glutinosa",171,1,290,"SUMMER","ATC",170,172,"ATC1978280-61",1
"406",44.45,-57.88333,1980,3,8,"Myoxocephalus octodecemspinosus",34.5,6.5,93,"SPRING","HAM",28,41,"HAM1980033-15",9
"407",44.15,-62.46667,1979,3,28,"Sebastes",83,3,151,"SPRING","HAM",80,86,"HAM1979014-61",700
"408",44.56667,-66.18333,1979,7,9,"Alosa pseudoharengus",57,3,104,"SUMMER","ATC",54,60,"ATC1979292-20",25
"409",43.33333,-65.13333,1979,3,6,"Gadus morhua",84.5,1.5,155,"SPRING","HAM",83,86,"HAM1979013-8",14
"410",46.9,-59.88333,1980,10,22,"Amblyraja radiata",114.5,4.5,185,"FALL","HAM",110,119,"HAM1980043-61",1
"411",43.41667,-62.01667,1980,7,18,"Melanogrammus aeglefinus",51.5,0.5,87,"COMPARE","HAM",51,52,"HAM1980038-9",15
"412",42.41667,-66.8,1979,7,11,"Amblyraja radiata",191,0,352,"COMPARE","HAM",191,191,"HAM1979020-39",8
"413",44.03333,-66.45,1979,7,8,"Ulvaria subbifurcata",46.5,2.5,79,"COMPARE","HAM",44,49,"HAM1979020-16",1
"414",42.66667,-64.8,1980,7,12,"Hippoglossoides platessoides",65.5,0.5,117,"COMPARE","HAM",65,66,"HAM1980037-35",11
"415",44,-63.83333,1979,3,6,"Alosa pseudoharengus",96,0,183,"SPRING","HAM",96,96,"HAM1979013-4",2
"416",44.81667,-65.7,1979,7,9,"Gadus morhua",39,0,61,"SUMMER","ATC",39,39,"ATC1979292-22",28
"417",43.23333,-63.3,1973,7,19,"Lophius americanus",77.5,2.5,135,"SUMMER","ATC",75,80,"ATC1973212-62",1
"418",43.75,-61.58333,1979,7,15,"Illex illecebrosus",28,2,56,"SUMMER","ATC",26,30,"ATC1979292-78",2
